question_id,list of potential answerers
795211,379519,536678,254707,547183,538086,438665,541081,398244,441014,583989,493158,633407,647451,450793,180104,550358,486860,665741,473823,633476,93803,538014,587488,339123,599518,638801,611557,621218,600693,556510,130489,676113,678907,493190,523405,633907,504733,604367,307829,695519,688131,129977,634256,416201,660796,653136,582701,648484,114468,572020,672024,563804,601939,593395,683368,140854,653600,553730,607975,680217,611251,607282,633785,556446,650176,183044,581768,666417,687466,684308,673039,636162,432836,684476,131010,566697,624257,680163,674150,599221,588737,624281,680309,520611,611391,629645,553521,464401,582604,613512,618602,694589,599328,621839,595828,644567,583448,306674,592550,556209
796219,379519,536678,547183,254707,541081,583989,441014,486860,438665,538086,180104,493158,633476,398244,93803,647451,633407,450793,550358,665741,523405,633907,473823,556510,604367,621218,339123,538014,599518,130489,307829,566697,695519,582701,660796,676113,129977,587488,672024,493190,638801,633785,611557,687466,600693,688131,613512,114468,504733,553730,572020,669319,520611,621839,581768,680217,683368,634256,183044,593395,140854,203829,601939,599221,653600,607975,678907,611251,648484,306674,602065,607282,624281,650176,554025,432836,464401,680163,588737,451898,673039,557927,680001,643599,599328,680309,636162,595334,618602,458747,622118,684476,563804,20124,629645,133530,404545,674150,416201,694589
796353,563350,662109,597376,571084,591814,580394,633794,669840,696145,686740,564264,596914,649603,655167,647278,687702,565792,674689,618583,679314,649383,621157,428913,637019,587884,635117,582604,520611,644331,680204,357470,180104,615017,660796,628386,665741,133530,536678,643011,653600,449873,226937,20124,588046,581768,203829,680838,114468,621839,676113,538014,683368,652797,633907,599328,183044,695519,441014,178426,637018,677221,599518,637865,625636,675048,306674,572672,583989,679772,692457,590772,609307,672024,583448,633785,600693,375408,131010,624281,607282,588855,587272,604367,689742,687466,654796,529456,245411,647402,677688,572020,320382,565327,582701,671068,445307,196161,523405,694439,541081
795728,692188,538014,581768,665741,520611,536678,180104,441014,131010,548756,582701,683368,695519,607282,178426,114468,660796,676113,609307,672024,594087,404545,681757,449934,556510,609251,523405,600693,680757,488196,609788,599328,254707,682792,438665,320382,657285,681010,674059,633907,675058,583989,612744,601939,599518,624281,637018,674683,196251,529456,621839,652797,640683,675032,547575,644567,667001,553366,588046,604998,679772,561627,680982,523869,458747,633785,569826,332528,648086,570026,582604,590772,687466,605860,130489,442254,563899,133530,653857,486860,521930,599108,504733,497731,393810,695836,401727,565435,190091,572020,602901,593221,550358,637865,379519,633476,572672,560248,375408,541081
795333,536678,665741,379519,254707,538014,180104,441014,541081,547183,583989,624281,438665,647451,538086,486860,550358,398244,695519,611251,621218,523405,633476,450793,581768,676113,633407,599518,556510,504733,93803,493158,683368,473823,131010,688131,611557,339123,660796,129977,582701,114468,634256,493190,672024,178426,601939,130489,604367,587488,687466,684476,556446,633907,673039,307829,600693,678907,572020,593395,648484,633785,638801,529456,653600,637865,663035,579538,680217,628162,607975,607282,644567,553730,621839,680309,521930,694589,592550,520611,586533,650176,553521,618602,588737,451898,675032,624257,548756,558765,183044,599328,695836,680757,653136,548670,582604,568874,654252,20124,87264
795262,665741,536678,180104,441014,438665,520611,660796,254707,690609,600693,581768,538014,550358,599328,695519,594087,644567,624281,582701,504733,607282,683368,590772,633476,684476,114468,676113,672024,599518,583989,178426,523405,458747,648869,131010,557676,613573,609251,633785,633907,563899,607975,609788,621839,450793,556510,680790,379519,332528,398244,20124,306674,675032,637018,554396,633054,657285,652797,572672,678907,548756,634256,687466,569826,609307,620999,538086,621218,601939,641646,637865,688131,553521,629645,445307,130489,628444,203829,568874,681010,572020,689598,364670,183044,680982,671176,695836,404545,493158,680757,553890,460893,604367,580553,653136,648484,553730,583448,629892,570026
794678,536678,620740,180104,520611,685829,660796,665741,130489,114468,583989,93803,582701,287511,178426,483594,632293,599518,598474,609307,20124,609251,581768,624281,441014,564364,607282,599328,695519,594087,683368,404637,565748,584103,488196,620999,538014,637865,464401,590772,676113,254707,679772,600693,572672,529456,681757,571575,670713,438665,504733,550358,427185,131568,680001,655059,629055,541081,611251,629892,203829,633476,672024,511398,678907,684476,652797,657285,364670,675032,306674,621839,633907,523405,404545,607042,131010,590330,398244,568173,550501,649271,582604,568485,572020,671176,553730,486860,689547,603540,458747,7438,594872,625100,689598,644851,563899,682792,581536,613573,633785
795906,536678,379519,254707,493158,547183,438665,441014,541081,538086,583989,398244,180104,633407,647451,450793,486860,665741,473823,633476,93803,538014,550358,599518,339123,633907,638801,587488,523405,676113,695519,130489,621218,493190,556510,604367,600693,307829,611557,688131,582701,660796,683368,504733,572020,601939,114468,611251,607975,672024,581768,129977,306674,653600,687466,678907,634256,593395,553730,680217,520611,582604,607282,648484,653136,650176,563804,556446,566697,183044,633785,553521,140854,684476,613512,416201,624281,618602,680163,674150,249831,636162,624257,611391,684308,644567,432836,629645,556209,460893,673039,599328,680309,131010,20124,583448,643599,694589,464401,562072,621839
795325,536678,254707,379519,441014,665741,438665,180104,583989,541081,538014,550358,547183,486860,676113,398244,538086,633476,504733,599518,473823,450793,581768,523405,695519,493158,93803,647451,582701,600693,556510,633407,633907,114468,683368,621218,660796,672024,129977,687466,604367,520611,607282,339123,601939,572020,587488,633785,624281,131010,130489,688131,599328,493190,178426,653600,307829,648484,556446,678907,553521,634256,594087,611557,599108,592550,684476,638801,582604,183044,657285,133530,680309,583448,553730,566697,611251,20124,432836,607975,624257,621839,680217,404545,675032,458747,464401,306674,497731,680982,620999,650176,680001,556209,680315,548756,694589,644567,416201,680757,673039
794437,695781,112041,666244,683657,607021,597636,696642,582610,624592,612694,660769,679356,559244,656627,696574,671496,682792,254559,677763,695103,692592,613472,609231,625640,594740,695034,640396,676828,627915,582286,621316,693064,635618,533363,573030,583183,555817,681203,686575,675058,525031,594096,253447,680204,629733,595577,572718,686556,679925,552948,609812,585054,605007,594694,595496,8084,652477,564763,680582,609689,695232,597955,681424,582353,428396,648389,619569,682646,562959,665740,628281,631913,618308,176218,565001,621566,611226,609614,554760,628559,606437,654335,609223,595592,628288,602119,677550,673102,641576,575770,604893,674683,634384,632049,603286,674791,579943,563157,664829,590772
795837,671273,671939,536678,665741,660796,577848,180104,520611,683368,441014,578074,254707,600693,607282,581768,582701,538014,114468,599518,594343,695519,594087,438665,572512,583989,676113,633907,599328,609251,624281,651654,523405,688152,178426,565274,594735,590772,672024,404545,583448,609307,196251,367080,593214,695836,575151,657285,550358,621839,637018,603540,131010,675032,681010,607975,556510,320382,613573,644567,633785,608983,679772,652797,687466,497731,577347,682792,645396,332528,633476,379519,618366,20124,655321,504733,680982,445307,450793,398244,559379,684476,592550,547575,488196,693380,620999,675058,629472,529456,565435,582604,458747,611251,571230,442254,521930,464401,593221,671422,671176
796196,254707,536678,665741,438665,180104,441014,379519,538014,583989,607282,600693,504733,450793,581768,550358,660796,541081,683368,680309,538086,621218,695519,676113,633476,486860,633407,547183,398244,582701,599518,523405,114468,493158,672024,572020,129977,520611,556510,633907,684476,473823,587488,688131,624281,601939,634256,93803,613573,647451,633785,556446,599328,131010,594087,178426,339123,604367,458747,563899,582604,621839,609788,607975,130489,599108,553730,687466,183044,611251,653600,644567,118525,648484,493190,638801,553521,306674,675032,592550,678907,620999,20124,643599,680757,609251,574996,694589,673039,550501,548756,432836,679772,572672,657285,630929,332528,609307,637865,680001,556209
794962,630116,665741,536678,626924,660796,679772,513961,131010,558315,520611,176096,599328,582604,602229,583989,695519,564687,364670,180104,590772,535301,655417,583448,566514,613986,607282,637865,678914,606000,675032,682792,558427,675181,604998,538014,438665,555626,624281,609854,659679,602023,648869,657285,178426,588865,552120,680790,680838,643094,474112,621218,586355,679369,683368,445307,675494,203829,611251,566261,652797,660071,441014,331337,676386,587739,660846,563899,587553,676113,442167,565301,609788,564492,599518,595454,582701,678907,607067,612699,567576,594087,673773,523405,562160,488744,566678,488196,695624,558147,245542,398244,547575,616520,671422,556446,689547,581819,580067,570162,114468
795056,520611,581768,180104,536678,660796,665741,114468,538014,599328,582701,441014,683368,556510,497731,458747,442254,320382,178426,404545,599518,695519,637018,676113,605860,672024,523405,20124,376956,624281,679772,607282,131010,675032,600693,565748,621839,583989,609251,183044,609307,633785,661506,657285,133530,329932,306674,548756,687466,438665,203829,529456,570026,550358,594087,667220,661133,633907,685682,553890,680838,685841,633476,680757,652797,565435,681010,357470,648086,644567,601939,583448,611153,681757,688152,629892,614356,547575,691825,680001,375408,613573,590772,620999,254707,129977,557143,196251,581536,645396,568874,93803,504733,572672,609788,521930,565785,634256,603540,637865,671422
796080,379519,536678,547183,254707,541081,538086,398244,647451,438665,583989,633407,493158,665741,441014,486860,473823,450793,633476,550358,180104,538014,93803,599518,676113,339123,587488,523405,611557,604367,307829,633907,638801,621218,695519,129977,556510,607975,683368,493190,600693,130489,688131,582701,611251,672024,678907,504733,114468,572020,648484,653600,593395,660796,680217,140854,633785,432836,653136,650176,601939,613512,674150,556446,611391,621839,634256,563804,553730,581768,687466,588737,582604,684308,566697,644935,624281,680163,553521,178426,416201,183044,624257,695836,618602,607282,693120,131010,629645,694589,684476,666417,520611,608065,563899,673039,630929,644567,550501,680309,523869
794589,547183,379519,541081,486860,538086,398244,536678,647451,583989,254707,633407,93803,473823,307829,339123,493158,599518,633476,450793,441014,611557,438665,676113,538014,180104,550358,130489,665741,556510,493190,140854,604367,633907,638801,587488,653600,621218,593395,566697,608065,129977,523405,553730,601939,588737,504733,611251,674150,680163,614702,650176,695519,398049,572020,618602,648484,684308,688131,672024,678907,563804,613512,660796,114468,582701,680217,634256,628162,687601,636162,464401,611391,653136,600693,580069,607975,602065,556446,580264,687466,683368,553521,416201,694589,588707,249831,581768,553850,680309,432836,624257,183044,557049,102413,694329,568210,450640,629645,643599,265936
795509,687849,661506,520611,689686,648225,661339,665741,582225,536678,442254,565338,660796,141610,582127,180104,589352,603704,693380,674826,619437,599328,649488,637018,683368,641474,583989,637314,633907,570544,689547,114468,581768,332528,178426,538014,47774,680757,441014,320382,633476,570026,633785,609307,400691,599518,567607,682200,695519,608905,580067,580151,561627,620999,634256,680001,651424,572672,605860,685819,20124,553730,183044,600693,523405,632755,676113,550358,568874,581536,576349,587488,666779,675494,657354,599818,685841,661489,559556,583448,575947,124588,695836,565748,572020,624281,567858,587550,582701,550501,438665,672024,679772,652797,450793,680838,582888,674683,693120,565355,616514
796109,611251,581768,536678,180104,673295,665741,660796,624161,599328,633785,114468,538014,557927,582701,529456,600693,441014,520611,523405,458747,672024,695519,594087,548756,332528,637018,306674,624281,683368,607282,131010,621839,609307,676113,633907,583989,556510,178426,442254,679772,599518,404545,550358,438665,680757,633476,398244,553890,497731,653136,675032,183044,665740,622118,623395,572672,557143,609251,587488,547575,572020,20124,681010,568874,597643,601939,620999,254707,450793,570026,129977,93803,652797,592550,464401,504733,196251,55048,467240,680982,674059,593221,609788,203829,61680,621218,604367,671176,364670,320382,637865,681757,595334,379519,607042,190975,655551,695836,582604,375408
794648,536678,180104,665741,520611,538014,441014,695519,600693,607282,581768,254707,438665,131010,660796,683368,599328,583989,114468,504733,633785,672024,634059,582701,582604,688131,633907,178426,621218,644567,671176,657285,523405,676113,624281,550358,621839,570026,609307,682792,652797,599518,675032,633476,634256,681881,425683,20124,203829,553366,684476,450793,572020,637018,679772,689547,554396,594087,529456,678907,674059,637865,320382,563899,687466,306674,572672,588046,695836,644331,379519,590772,404545,655417,556510,613573,583448,581536,577347,556209,93803,677720,130489,609251,497731,488196,569826,398244,609788,565748,541081,129977,593221,680838,601109,680982,553521,565756,642014,588068,521930
795078,536678,254707,438665,665741,441014,379519,180104,583989,538014,538086,550358,398244,450793,600693,541081,633476,683368,493158,582701,676113,547183,647451,599518,695519,607282,660796,633907,520611,633407,504733,473823,486860,93803,621218,523405,114468,581768,572020,607975,556510,672024,339123,604367,688131,634256,624281,687466,587488,599328,638801,183044,633785,601939,129977,130489,493190,684476,178426,131010,644567,594087,678907,611251,203829,432836,621839,553730,582604,458747,592550,20124,572672,653600,599108,695836,673039,624257,680309,657285,553521,648484,563804,306674,556446,675032,649271,497731,630929,680982,583448,637865,609251,653136,643599,556209,609307,611557,680217,416201,680757
795173,547183,379519,541081,538086,536678,486860,647451,254707,633407,398244,583989,473823,493158,93803,441014,307829,450793,438665,633476,611557,599518,339123,550358,538014,493190,665741,676113,587488,180104,638801,621218,593395,604367,140854,130489,653600,633907,129977,556510,523405,588737,695519,572020,611251,688131,680163,601939,684308,650176,563804,674150,566697,648484,611391,680217,504733,582701,553730,618602,678907,607975,672024,114468,600693,653136,660796,556446,683368,694589,614702,416201,634256,636162,588707,249831,553850,687466,432836,613512,580069,687601,624257,568210,553521,602065,580264,599221,680309,183044,439559,464401,629645,628162,581768,673039,442071,643599,576390,102413,410016
795392,665741,536678,254707,438665,180104,520611,660796,582701,441014,607282,550358,538014,683368,600693,599328,574565,624281,445307,131010,572020,178426,581768,633785,695519,676113,114468,633907,458747,583989,562095,644567,594087,504733,564492,637018,634256,450793,519754,609251,379519,523405,637865,607975,601939,674683,556510,61680,183044,190091,572672,590772,621839,630929,609307,580553,588046,364670,488196,568874,20124,687466,682792,567858,398244,599518,621218,675032,616320,583448,671422,681010,675058,657285,521930,464401,620999,680838,203829,320382,570026,695836,680982,680757,688131,672024,633476,614356,689598,357470,611438,288162,628444,534728,677221,626830,652797,620740,592550,590633,93803
794862,112041,683657,666244,607021,696642,695781,597636,612694,624592,559244,696574,671496,695103,692592,613472,609231,594740,254559,625640,640396,677763,693064,676828,635618,555817,525031,679356,583183,686556,621316,552948,533363,609812,585054,572718,253447,594096,594694,595496,656627,652477,679925,629733,680582,695232,675058,648389,682646,562959,564763,582353,621566,611226,609614,554760,665740,628559,654335,595592,680204,627915,602119,677550,631913,595577,176218,604893,634384,632049,628281,603286,674791,563157,565001,573030,641576,571139,622488,594512,601613,606437,581089,626546,681424,601379,579943,675252,8084,664665,639758,639281,559517,582101,654576,555746,605755,659821,686575,681103,584297
795692,536678,520611,180104,583989,665741,660796,683368,441014,114468,687466,599518,633476,538014,379519,604367,676113,624281,438665,581768,582701,523405,600693,695519,254707,609307,633907,541081,203829,550358,657285,93803,398244,672024,599328,620999,20124,565756,681010,538086,178426,131010,590772,488196,556510,633785,399529,679772,624257,183044,450793,572672,580903,190091,652797,637865,401727,339123,493158,565748,260186,486860,306674,695836,523869,130489,688131,609251,547183,680757,582604,565301,680982,570026,581536,357470,565435,696403,504733,572020,593221,497731,129977,607282,61680,521930,675032,553730,595454,583448,611153,553521,680001,458747,647451,532866,621839,637018,633642,633407,644567
794682,520611,660796,569085,665741,180104,536678,581768,683368,599518,357470,637018,599328,627896,679772,673900,442254,609251,565435,114468,178426,582701,583989,583448,609307,645396,441014,556510,648086,564351,565748,591144,558385,605860,624281,20124,685841,306674,657285,676113,647119,569317,661133,609928,538014,358413,458747,565756,689547,183044,644567,674683,554884,652797,695519,497731,133530,581536,523405,614356,667203,547575,559556,569826,673626,565785,203829,607282,586685,672024,572672,633907,401727,693380,682200,450793,556209,452325,621839,550358,681010,404545,680557,633476,565301,287511,364670,529456,686943,687939,679314,677221,594087,675726,675032,611153,581038,131010,680838,647402,548756
